"","x","y","ymin","ymax","se","samplingType"
"288",140.033204013378,72.5384619162681,70.9421575510354,74.1347662815009,0.814144337299849,"linear"
"289",140.42685367893,72.5323709031304,70.8955147379155,74.1692270683452,0.834826494814293,"linear"
"290",140.820503344482,72.5197452278255,70.8412885407156,74.1982019149354,0.856043519629379,"linear"
"291",141.214153010033,72.5005911357642,70.7795055708401,74.2216767006884,0.877785024716906,"linear"
"292",141.607802675585,72.4749148723573,70.7101915696295,74.2396381750852,0.900041066797114,"linear"
"293",142.001452341137,72.4427226830155,70.6333714017241,74.2520739643069,0.922802149723401,"linear"
"294",142.395102006689,72.4040208131495,70.5490690584643,74.2589725678348,0.946059222748057,"linear"
"295",142.788751672241,72.3588155081701,70.4573076693786,74.2603233469617,0.969803674663066,"linear"
"296",143.182401337793,72.307113013488,70.3581095200672,74.2561165069089,0.994027324679307,"linear"
"297",143.576051003344,72.248919574514,70.2514960750245,74.2463430740034,1.01872241078654,"linear"
"298",143.969700668896,72.1842414366587,70.1374880041655,74.230994869152,1.04388157622462,"linear"
"299",144.363350334448,72.113084845333,70.0161052120149,74.2100644786511,1.06949785459623,"linear"
"300",144.757,72.0354560459476,69.8873668686954,74.1835452231997,1.09556465406268,"linear"
"301",27.05575,0.672810745947961,-1.91808599948931,3.26370749138523,1.32088692406191,"linear-less-than-ten"
"302",27.4493996655518,0.620531375251705,-1.91312724367292,3.15418999417633,1.29170587197966,"linear-less-than-ten"
"303",27.8430493311037,0.570068250684139,-1.90803118281097,3.04816768417925,1.2633807750129,"linear-less-than-ten"
"304",28.2366989966555,0.520873946108936,-1.90346784432523,2.9452157365431,1.2359741375571,"linear-less-than-ten"
"305",28.6303486622074,0.472401035389768,-1.90008447225019,2.84488654302972,1.20953684861691,"linear-less-than-ten"
"306",29.0239983277592,0.424102092390308,-1.89850337921801,2.74670756399863,1.18410708670843,"linear-less-than-ten"
"307",29.417647993311,0.375429690974228,-1.89932026500598,2.65017964695444,1.15970946262375,"linear-less-than-ten"
"308",29.8112976588629,0.325836405005201,-1.90310313788731,2.55477594789771,1.13635446951567,"linear-less-than-ten"
"309",30.2049473244147,0.274845970312147,-1.91031526421022,2.46000720483451,1.1140354808545,"linear-less-than-ten"
"310",30.5985969899666,0.223499021650232,-1.91977730554019,2.36677534884066,1.0926817829475,"linear-less-than-ten"
"311",30.9922466555184,0.172339510541331,-1.93087805604913,2.27555707713179,1.07225908830952,"linear-less-than-ten"
"312",31.3858963210702,0.121401913207882,-1.94355966911051,2.18636349552628,1.05275548227771,"linear-less-than-ten"
"313",31.7795459866221,0.0707207058723241,-1.95776262919714,2.09920404094179,1.03415819935292,"linear-less-than-ten"
"314",32.1731956521739,0.0203303647570971,-1.97342568073843,2.01408641025262,1.01645358692979,"linear-less-than-ten"
"315",32.5668453177258,-0.0297346339153595,-1.99048577115509,1.93101650332437,0.999627076254781,"linear-less-than-ten"
"316",32.9604949832776,-0.0794398139226084,-2.00887801018398,1.84999838233876,0.983663161689264,"linear-less-than-ten"
"317",33.3541446488294,-0.12875069904221,-2.0285356474035,1.77103424931908,0.968545389251528,"linear-less-than-ten"
"318",33.7477943143813,-0.177632813051724,-2.04939006958897,1.69412444348553,0.954256355268525,"linear-less-than-ten"
"319",34.1414439799331,-0.226051679728714,-2.07137081916897,1.61926745971154,0.940777715785212,"linear-less-than-ten"
"320",34.535093645485,-0.273972822850739,-2.09440563462831,1.54645998892683,0.928090207162783,"linear-less-than-ten"
"321",34.9287433110368,-0.321361766195361,-2.11842051322392,1.4756969808332,0.916173678052343,"linear-less-than-ten"
"322",35.3223929765886,-0.368184033540141,-2.14333979586213,1.40697172878185,0.905007132666933,"linear-less-than-ten"
"323",35.7160426421405,-0.414405148662639,-2.16908627345132,1.34027597612604,0.894568785002064,"linear-less-than-ten"
"324",36.1096923076923,-0.459990635340417,-2.1955813135133,1.27560004283247,0.884836123384532,"linear-less-than-ten"
"325",36.5033419732441,-0.504906017351036,-2.22274500533357,1.2129329706315,0.875785984472695,"linear-less-than-ten"
"326",36.896991638796,-0.549116818472057,-2.25049632147543,1.15226268453132,0.867394635599353,"linear-less-than-ten"
"327",37.2906413043478,-0.59258856248104,-2.27875329309644,1.09357616813435,0.859637864151302,"linear-less-than-ten"
"328",37.6842909698997,-0.635286773155547,-2.30743319620204,1.03685964989094,0.852491072524868,"linear-less-than-ten"
"329",38.0779406354515,-0.67717697427314,-2.33645274576314,0.98209879721686,0.845929377090627,"linear-less-than-ten"
"330",38.4715903010033,-0.718224689611379,-2.36572829451662,0.929278915293861,0.839927709545569,"linear-less-than-ten"
"331",38.8652399665552,-0.758395442947824,-2.39517603326172,0.878385147366074,0.834460919027895,"linear-less-than-ten"
"332",39.258889632107,-0.797654758060037,-2.42471218955635,0.829402673436274,0.829503873416044,"linear-less-than-ten"
"333",39.6525392976589,-0.83596815872558,-2.4542532218955,0.782316904444337,0.825031558324448,"linear-less-than-ten"
"334",40.0461889632107,-0.873301168722013,-2.48371600670832,0.737113669264294,0.82101917243807,"linear-less-than-ten"
"335",40.4398386287625,-0.909619311826897,-2.51301801582355,0.693779392169752,0.81744221798756,"linear-less-than-ten"
"336",40.8334882943144,-0.944888111817792,-2.5420774824096,0.652301258774011,0.814276585348572,"linear-less-than-ten"
"337",41.2271379598662,-0.979073092472262,-2.57081355377778,0.61266736883326,0.811498630943665,"linear-less-than-ten"
"338",41.6207876254181,-1.01213977756786,-2.59914642982931,0.574866874693579,0.809085247825121,"linear-less-than-ten"
"339",42.0144372909699,-1.04405369088216,-2.62699748631219,0.538890104547858,0.807013928513608,"linear-less-than-ten"
